date,Value,District,Keyword
2020-05,29,Haifa District,מלחמה
2020-06,26,Haifa District,מלחמה
2020-07,29,Haifa District,מלחמה
2020-08,19,Haifa District,מלחמה
2020-09,29,Haifa District,מלחמה
2020-10,28,Haifa District,מלחמה
2020-11,32,Haifa District,מלחמה
2020-12,29,Haifa District,מלחמה
2021-01,27,Haifa District,מלחמה
2021-02,23,Haifa District,מלחמה
2021-03,18,Haifa District,מלחמה
2021-04,24,Haifa District,מלחמה
2021-05,64,Haifa District,מלחמה
2021-06,33,Haifa District,מלחמה
2021-07,18,Haifa District,מלחמה
2021-08,21,Haifa District,מלחמה
2021-09,25,Haifa District,מלחמה
2021-10,18,Haifa District,מלחמה
2021-11,26,Haifa District,מלחמה
2021-12,18,Haifa District,מלחמה
2022-01,21,Haifa District,מלחמה
2022-02,74,Haifa District,מלחמה
2022-03,59,Haifa District,מלחמה
2022-04,44,Haifa District,מלחמה
2022-05,32,Haifa District,מלחמה
2022-06,23,Haifa District,מלחמה
2022-07,23,Haifa District,מלחמה
2022-08,27,Haifa District,מלחמה
2022-09,30,Haifa District,מלחמה
2022-10,25,Haifa District,מלחמה
2022-11,23,Haifa District,מלחמה
2022-12,22,Haifa District,מלחמה
2014-01,43,Jerusalem District,מלחמה
2014-02,32,Jerusalem District,מלחמה
2014-03,45,Jerusalem District,מלחמה
2014-04,47,Jerusalem District,מלחמה
2014-05,42,Jerusalem District,מלחמה
2014-06,38,Jerusalem District,מלחמה
2014-07,91,Jerusalem District,מלחמה
2014-08,67,Jerusalem District,מלחמה
2014-09,41,Jerusalem District,מלחמה
2014-10,40,Jerusalem District,מלחמה
2014-11,23,Jerusalem District,מלחמה
2014-12,15,Jerusalem District,מלחמה
2015-01,44,Jerusalem District,מלחמה
2015-02,33,Jerusalem District,מלחמה
2015-03,28,Jerusalem District,מלחמה
2015-04,38,Jerusalem District,מלחמה
2015-05,30,Jerusalem District,מלחמה
2015-06,21,Jerusalem District,מלחמה
2015-07,26,Jerusalem District,מלחמה
2015-08,21,Jerusalem District,מלחמה
2015-09,19,Jerusalem District,מלחמה
2015-10,24,Jerusalem District,מלחמה
2015-11,24,Jerusalem District,מלחמה
2015-12,33,Jerusalem District,מלחמה
2016-01,32,Jerusalem District,מלחמה
2016-02,28,Jerusalem District,מלחמה
2016-03,24,Jerusalem District,מלחמה
2016-04,34,Jerusalem District,מלחמה
2016-05,39,Jerusalem District,מלחמה
2016-06,17,Jerusalem District,מלחמה
2016-07,22,Jerusalem District,מלחמה
2016-08,41,Jerusalem District,מלחמה
2016-09,31,Jerusalem District,מלחמה
2016-10,30,Jerusalem District,מלחמה
2016-11,22,Jerusalem District,מלחמה
2016-12,20,Jerusalem District,מלחמה
2017-01,10,Jerusalem District,מלחמה
2017-02,27,Jerusalem District,מלחמה
2017-03,14,Jerusalem District,מלחמה
2017-04,27,Jerusalem District,מלחמה
2017-05,21,Jerusalem District,מלחמה
2017-06,21,Jerusalem District,מלחמה
2017-07,20,Jerusalem District,מלחמה
2017-08,16,Jerusalem District,מלחמה
2017-09,23,Jerusalem District,מלחמה
2017-10,22,Jerusalem District,מלחמה
2017-11,12,Jerusalem District,מלחמה
2017-12,24,Jerusalem District,מלחמה
2018-01,16,Jerusalem District,מלחמה
2018-02,17,Jerusalem District,מלחמה
2018-03,21,Jerusalem District,מלחמה
2018-04,25,Jerusalem District,מלחמה
2018-05,28,Jerusalem District,מלחמה
2018-06,15,Jerusalem District,מלחמה
2018-07,16,Jerusalem District,מלחמה
2018-08,12,Jerusalem District,מלחמה
2018-09,9,Jerusalem District,מלחמה
2018-10,19,Jerusalem District,מלחמה
2018-11,19,Jerusalem District,מלחמה
2018-12,17,Jerusalem District,מלחמה
2019-01,18,Jerusalem District,מלחמה
2019-02,19,Jerusalem District,מלחמה
2019-03,12,Jerusalem District,מלחמה
2019-04,21,Jerusalem District,מלחמה
2019-05,35,Jerusalem District,מלחמה
2019-06,21,Jerusalem District,מלחמה
2019-07,17,Jerusalem District,מלחמה
2019-08,18,Jerusalem District,מלחמה
2019-09,16,Jerusalem District,מלחמה
2019-10,19,Jerusalem District,מלחמה
2019-11,15,Jerusalem District,מלחמה
2019-12,12,Jerusalem District,מלחמה
2020-01,19,Jerusalem District,מלחמה
2020-02,13,Jerusalem District,מלחמה
2020-03,20,Jerusalem District,מלחמה
2020-04,28,Jerusalem District,מלחמה
2020-05,23,Jerusalem District,מלחמה
2020-06,17,Jerusalem District,מלחמה
2020-07,16,Jerusalem District,מלחמה
2020-08,14,Jerusalem District,מלחמה
2020-09,19,Jerusalem District,מלחמה
2020-10,22,Jerusalem District,מלחמה
2020-11,26,Jerusalem District,מלחמה
2020-12,17,Jerusalem District,מלחמה
2021-01,19,Jerusalem District,מלחמה
2021-02,14,Jerusalem District,מלחמה
2021-03,17,Jerusalem District,מלחמה
2021-04,14,Jerusalem District,מלחמה
2021-05,49,Jerusalem District,מלחמה
2021-06,24,Jerusalem District,מלחמה
2021-07,11,Jerusalem District,מלחמה
2021-08,11,Jerusalem District,מלחמה
2021-09,15,Jerusalem District,מלחמה
2021-10,7,Jerusalem District,מלחמה
2021-11,16,Jerusalem District,מלחמה
2021-12,22,Jerusalem District,מלחמה
2022-01,20,Jerusalem District,מלחמה
2022-02,100,Jerusalem District,מלחמה
2022-03,68,Jerusalem District,מלחמה
2022-04,38,Jerusalem District,מלחמה
2022-05,31,Jerusalem District,מלחמה
2022-06,21,Jerusalem District,מלחמה
2022-07,29,Jerusalem District,מלחמה
2022-08,26,Jerusalem District,מלחמה
2022-09,22,Jerusalem District,מלחמה
2022-10,22,Jerusalem District,מלחמה
2022-11,21,Jerusalem District,מלחמה
2022-12,21,Jerusalem District,מלחמה
2014-01,44,North District,מלחמה
2014-02,52,North District,מלחמה
2014-03,100,North District,מלחמה
2014-04,53,North District,מלחמה
2014-05,67,North District,מלחמה
2014-06,57,North District,מלחמה
2014-07,65,North District,מלחמה
2014-08,60,North District,מלחמה
2014-09,83,North District,מלחמה
2014-10,60,North District,מלחמה
2014-11,35,North District,מלחמה
2014-12,0,North District,מלחמה
2015-01,41,North District,מלחמה
2015-02,51,North District,מלחמה
2015-03,35,North District,מלחמה
2015-04,40,North District,מלחמה
2015-05,41,North District,מלחמה
2015-06,32,North District,מלחמה
2015-07,44,North District,מלחמה
2015-08,0,North District,מלחמה
2015-09,61,North District,מלחמה
2015-10,63,North District,מלחמה
2015-11,0,North District,מלחמה
2015-12,24,North District,מלחמה
2016-01,36,North District,מלחמה
2016-02,24,North District,מלחמה
2016-03,24,North District,מלחמה
2016-04,23,North District,מלחמה
2016-05,28,North District,מלחמה
2016-06,27,North District,מלחמה
2016-07,19,North District,מלחמה
2016-08,40,North District,מלחמה
2016-09,32,North District,מלחמה
2016-10,25,North District,מלחמה
2016-11,20,North District,מלחמה
2016-12,29,North District,מלחמה
2017-01,24,North District,מלחמה
2017-02,20,North District,מלחמה
2017-03,25,North District,מלחמה
2017-04,23,North District,מלחמה
2017-05,19,North District,מלחמה
2017-06,26,North District,מלחמה
2017-07,27,North District,מלחמה
2017-08,16,North District,מלחמה
2017-09,17,North District,מלחמה
2017-10,26,North District,מלחמה
2017-11,17,North District,מלחמה
2017-12,20,North District,מלחמה
2018-01,14,North District,מלחמה
2018-02,24,North District,מלחמה
2018-03,20,North District,מלחמה
2018-04,38,North District,מלחמה
2018-05,42,North District,מלחמה
2018-06,15,North District,מלחמה
2018-07,19,North District,מלחמה
2018-08,17,North District,מלחמה
2018-09,24,North District,מלחמה
2018-10,18,North District,מלחמה
2018-11,16,North District,מלחמה
2018-12,19,North District,מלחמה
2019-01,25,North District,מלחמה
2019-02,12,North District,מלחמה
2019-03,20,North District,מלחמה
2019-04,15,North District,מלחמה
2019-05,31,North District,מלחמה
2019-06,23,North District,מלחמה
2019-07,12,North District,מלחמה
2019-08,16,North District,מלחמה
2019-09,20,North District,מלחמה
2019-10,21,North District,מלחמה
2019-11,24,North District,מלחמה
2019-12,14,North District,מלחמה
2020-01,22,North District,מלחמה
2020-02,18,North District,מלחמה
2020-03,26,North District,מלחמה
2020-04,33,North District,מלחמה
2020-05,21,North District,מלחמה
2020-06,20,North District,מלחמה
2020-07,19,North District,מלחמה
2020-08,11,North District,מלחמה
2020-09,26,North District,מלחמה
2020-10,24,North District,מלחמה
2020-11,21,North District,מלחמה
2020-12,22,North District,מלחמה
2021-01,19,North District,מלחמה
2021-02,18,North District,מלחמה
2021-03,16,North District,מלחמה
2021-04,24,North District,מלחמה
2021-05,42,North District,מלחמה
2021-06,17,North District,מלחמה
2021-07,16,North District,מלחמה
2021-08,14,North District,מלחמה
2021-09,18,North District,מלחמה
2021-10,18,North District,מלחמה
2021-11,16,North District,מלחמה
2021-12,16,North District,מלחמה
2022-01,23,North District,מלחמה
2022-02,62,North District,מלחמה
2022-03,47,North District,מלחמה
2022-04,36,North District,מלחמה
2022-05,33,North District,מלחמה
2022-06,20,North District,מלחמה
2022-07,26,North District,מלחמה
2022-08,22,North District,מלחמה
2022-09,22,North District,מלחמה
2022-10,20,North District,מלחמה
2022-11,17,North District,מלחמה
2022-12,13,North District,מלחמה
2014-01,15,South District,מלחמה
2014-02,29,South District,מלחמה
2014-03,51,South District,מלחמה
2014-04,42,South District,מלחמה
2014-05,23,South District,מלחמה
2014-06,38,South District,מלחמה
2014-07,100,South District,מלחמה
2014-08,75,South District,מלחמה
2014-09,39,South District,מלחמה
2014-10,41,South District,מלחמה
2014-11,20,South District,מלחמה
2014-12,43,South District,מלחמה
2015-01,22,South District,מלחמה
2015-02,19,South District,מלחמה
2015-03,37,South District,מלחמה
2015-04,29,South District,מלחמה
2015-05,27,South District,מלחמה
2015-06,0,South District,מלחמה
2015-07,27,South District,מלחמה
2015-08,22,South District,מלחמה
2015-09,22,South District,מלחמה
2015-10,25,South District,מלחמה
2015-11,19,South District,מלחמה
2015-12,14,South District,מלחמה
2016-01,25,South District,מלחמה
2016-02,18,South District,מלחמה
2016-03,20,South District,מלחמה
2016-04,23,South District,מלחמה
2016-05,23,South District,מלחמה
2016-06,24,South District,מלחמה
2016-07,15,South District,מלחמה
2016-08,28,South District,מלחמה
2016-09,32,South District,מלחמה
2016-10,27,South District,מלחמה
2016-11,22,South District,מלחמה
2016-12,20,South District,מלחמה
2017-01,19,South District,מלחמה
2017-02,21,South District,מלחמה
2017-03,17,South District,מלחמה
2017-04,19,South District,מלחמה
2017-05,20,South District,מלחמה
2017-06,21,South District,מלחמה
2017-07,19,South District,מלחמה
2017-08,15,South District,מלחמה
2017-09,13,South District,מלחמה
2017-10,14,South District,מלחמה
2017-11,16,South District,מלחמה
2017-12,19,South District,מלחמה
2018-01,16,South District,מלחמה
2018-02,19,South District,מלחמה
2018-03,17,South District,מלחמה
2018-04,22,South District,מלחמה
2018-05,30,South District,מלחמה
2018-06,15,South District,מלחמה
2018-07,16,South District,מלחמה
2018-08,16,South District,מלחמה
2018-09,13,South District,מלחמה
2018-10,14,South District,מלחמה
2018-11,21,South District,מלחמה
2018-12,20,South District,מלחמה
2019-01,17,South District,מלחמה
2019-02,14,South District,מלחמה
2019-03,19,South District,מלחמה
2019-04,15,South District,מלחמה
2019-05,35,South District,מלחמה
2019-06,19,South District,מלחמה
2019-07,12,South District,מלחמה
2019-08,15,South District,מלחמה
2019-09,17,South District,מלחמה
2019-10,13,South District,מלחמה
2019-11,25,South District,מלחמה
2019-12,16,South District,מלחמה
2020-01,16,South District,מלחמה
2020-02,15,South District,מלחמה
2020-03,14,South District,מלחמה
2020-04,23,South District,מלחמה
2020-05,15,South District,מלחמה
2020-06,16,South District,מלחמה
2020-07,17,South District,מלחמה
2020-08,11,South District,מלחמה
2020-09,20,South District,מלחמה
2020-10,22,South District,מלחמה
2020-11,27,South District,מלחמה
2020-12,21,South District,מלחמה
2021-01,18,South District,מלחמה
2021-02,16,South District,מלחמה
2021-03,16,South District,מלחמה
2021-04,21,South District,מלחמה
2021-05,51,South District,מלחמה
2021-06,23,South District,מלחמה
2021-07,11,South District,מלחמה
2021-08,14,South District,מלחמה
2021-09,14,South District,מלחמה
2021-10,13,South District,מלחמה
2021-11,15,South District,מלחמה
2021-12,15,South District,מלחמה
2022-01,22,South District,מלחמה
2022-02,58,South District,מלחמה
2022-03,41,South District,מלחמה
2022-04,31,South District,מלחמה
2022-05,30,South District,מלחמה
2022-06,18,South District,מלחמה
2022-07,18,South District,מלחמה
2022-08,23,South District,מלחמה
2022-09,20,South District,מלחמה
2022-10,20,South District,מלחמה
2022-11,15,South District,מלחמה
2022-12,18,South District,מלחמה
2014-01,24,Tel Aviv District,מלחמה
2014-02,43,Tel Aviv District,מלחמה
2014-03,47,Tel Aviv District,מלחמה
2014-04,47,Tel Aviv District,מלחמה
2014-05,42,Tel Aviv District,מלחמה
2014-06,32,Tel Aviv District,מלחמה
2014-07,100,Tel Aviv District,מלחמה
2014-08,61,Tel Aviv District,מלחמה
2014-09,32,Tel Aviv District,מלחמה
2014-10,31,Tel Aviv District,מלחמה
2014-11,28,Tel Aviv District,מלחמה
2014-12,29,Tel Aviv District,מלחמה
2015-01,32,Tel Aviv District,מלחמה
2015-02,28,Tel Aviv District,מלחמה
2015-03,28,Tel Aviv District,מלחמה
2015-04,35,Tel Aviv District,מלחמה
2015-05,31,Tel Aviv District,מלחמה
2015-06,27,Tel Aviv District,מלחמה
2015-07,29,Tel Aviv District,מלחמה
2015-08,27,Tel Aviv District,מלחמה
2015-09,31,Tel Aviv District,מלחמה
2015-10,29,Tel Aviv District,מלחמה
2015-11,26,Tel Aviv District,מלחמה
