"","SEMEL_YISHUV","loc","locality","X2006","X2009","X2013","X2015","X2019","X2019_2","X2020","X2021","X2022","lat","long","distance"
"124",195,"קדימהצורן","קדימה-צורן",NA,0.219201697387614,0.203048572403595,0.205198092086051,0.21871496334627,0.215388574369532,0.257890685142417,0.196024674434544,0.207239592041465,32.28232,34.921187,88.0843249425788
"125",196,"גיבתון","גיבתון",0.0666666666666667,0.15606936416185,0.0802139037433155,0.0932642487046632,0.075,0.111111111111111,0.152777777777778,0.079295154185022,0.101851851851852,31.8882515,34.800138,43.6560686338334
"126",197,"מעברות","מעברות",0.0115163147792706,0.0273224043715847,0.0265017667844523,0.0275387263339071,0.0291095890410959,0.0264550264550265,0.0372340425531915,0.0239316239316239,0.0255009107468124,32.3634805,34.9046479,93.8549073061879
"127",198,"צופית","צופית",0.0336842105263158,0.111313868613139,0.113752122241087,0.09,0.075503355704698,0.0640809443507589,0.0887772194304858,0.0698051948051948,0.0764331210191083,32.1925615,34.922165,77.8068709670786
"128",199,"אשדותיעקבאיחו","אשדות יעקב  (איחו",0.0136986301369863,0.084375,0.0875331564986737,0.0982142857142857,0.117043121149897,0.111344537815126,0.116772823779193,0.102669404517454,0.121848739495798,32.6580961,35.5798166,156.181528965415
"129",200,"ביתינאי","בית ינאי",0.0206185567010309,0.0591397849462366,0.0575221238938053,0.036036036036036,0.0561224489795918,0.0621761658031088,0.0833333333333333,0.0572916666666667,0.0447761194029851,32.381781,34.8631614,94.1568738646417
"130",202,"ביתעובד","בית עובד",0.0669856459330144,0.104712041884817,0.0891089108910891,0.0755555555555556,0.1,0.0631578947368421,0.117647058823529,0.0471204188481675,0.0702702702702703,31.9217415,34.772477,45.0068934243948
"131",204,"אלישיב","אלישיב",0.150735294117647,0.317725752508361,0.298550724637681,0.405684754521964,0.44141689373297,0.463068181818182,0.545714285714286,0.41304347826087,0.424403183023873,32.380606,34.910079,95.8459566517462
"132",205,"חגלה","חגלה",0.00986842105263158,0.0771604938271605,0.0560224089635854,0.0476190476190476,0.0563725490196078,0.0498753117206983,0.100502512562814,0.0689655172413793,0.0559610705596107,32.3855984,34.925105,97.0703640798538
"133",206,"רמותהשבים","רמות השבים",0.0278688524590164,0.0985507246376812,0.0791717417783191,0.104477611940299,0.0711060948081264,0.0674285714285714,0.105736782902137,0.074235807860262,0.087292817679558,32.161304,34.8787214,73.3535907561529
"134",207,"גבעתחן","גבעת ח""ן",0.0472103004291846,0.0740740740740741,0.0689655172413793,0.072289156626506,0.0778210116731518,0.0481927710843374,0.100806451612903,0.0699588477366255,0.0808510638297872,32.1681835,34.8724804,73.2214963286027
"135",208,"מוצאעילית","מוצא עילית",0.0529801324503311,0.12958435207824,0.100418410041841,0.099403578528827,0.147640791476408,0.141744548286604,0.166414523449319,0.133435582822086,0.172373081463991,31.7922369,35.1575881,62.3655881366973
"136",213,"משמרות","משמרות",0.00671140939597315,0.0338983050847458,0.0643776824034335,0.0657534246575342,0.057649667405765,0.0642398286937901,0.0708502024291498,0.0468164794007491,0.0843373493975904,32.4880031,34.9849875,109.487267811855
"137",217,"כפרהראה","כפר הרא""ה",0.0542168674698795,0.220883534136546,0.131810193321617,0.225375626043406,0.200680272108844,0.158347676419966,0.271626297577855,0.155440414507772,0.186006825938567,32.3900385,34.9119155,96.8206470693177
"138",218,"גניעם","גני עם",0.0258064516129032,0.105960264900662,0.127777777777778,0.1,0.182352941176471,0.0958083832335329,0.173652694610778,0.121387283236994,0.129411764705882,32.15085,34.9020345,72.9272126820227
"139",219,"חיבתציון","חיבת ציון",0.0722433460076046,0.170068027210884,0.0946745562130177,0.136627906976744,0.0964187327823691,0.108991825613079,0.119777158774373,0.0703883495145631,0.105882352941176,32.397264,34.9137071,97.6400959022649
"140",220,"כפרביאליק","כפר ביאליק",0.0413533834586466,0.144404332129964,0.126315789473684,0.157728706624606,0.182825484764543,0.233333333333333,0.244047619047619,0.201219512195122,0.244318181818182,32.821499,35.1007885,147.295326121914
"141",223,"עיןעירון","עין עירון",0.0311111111111111,0.0728744939271255,0.0472972972972973,0.04,0.0553935860058309,0.0606060606060606,0.0846394984326019,0.0396341463414634,0.075,32.4844365,35.0095294,110.202287030789
"142",224,"שושנתהעמקים","שושנת העמקים",0.102678571428571,0.229885057471264,0.250814332247557,0.297619047619048,0.371428571428571,0.369774919614148,0.397476340694006,0.368589743589744,0.337539432176656,32.354451,34.8572246,91.1221059212505
"143",225,"גןהשומרון","גן השומרון",0.0402298850574713,0.102150537634409,0.0950226244343891,0.0730088495575221,0.0987394957983193,0.107569721115538,0.11522633744856,0.0793319415448852,0.0981210855949896,32.4630355,34.9982495,107.5424035038
"144",229,"גניתקווה","גני תקווה",0.102721820698139,0.24014440433213,0.192166462668299,0.206121105748135,0.220799273387829,0.211772061450518,0.251396160558464,0.194373401534527,0.203557934508816,32.061258,34.8754055,63.358319485075
"145",230,"מעש","מעש",0.0605381165919283,0.171907756813417,0.178781925343811,0.207339449541284,0.195933456561922,0.168224299065421,0.218455743879473,0.181992337164751,0.160569105691057,32.0618956,34.887924,64.1980720423481
"146",232,"שפיים","שפיים",0.0136986301369863,0.0518638573743922,0.0366568914956012,0.023876404494382,0.0258732212160414,0.0304635761589404,0.0423280423280423,0.0292993630573248,0.0307881773399015,32.2165834,34.8235531,76.2338012572392
"147",233,"כפרידידיה","כפר ידידיה",0.0278745644599303,0.0366197183098592,0.0497512437810945,0.0603015075376884,0.0580808080808081,0.0761421319796954,0.0879396984924623,0.0565552699228792,0.0626631853785901,32.3464526,34.8940206,91.7464925273923
"148",234,"ביצרון","ביצרון",0.0423892100192678,0.0972222222222222,0.116613418530351,0.106606606606607,0.112857142857143,0.0964028776978417,0.150492264416315,0.0797720797720798,0.11791730474732,31.7978265,34.7286946,31.6007616463596
"149",235,"חבצלתהשרון","חבצלת השרון",0.0530612244897959,0.137931034482759,0.117903930131004,0.132420091324201,0.201793721973094,0.200934579439252,0.209821428571429,0.206572769953052,0.15311004784689,32.3593451,34.8624625,91.9671686675459
"150",237,"שערהעמקים","שער העמקים",0,0.0123762376237624,0.0142517814726841,0.00688073394495413,0.0138568129330254,0.0137614678899083,0.011441647597254,0.0112612612612613,0.00928074245939675,32.72283,35.113553,138.497275603905
"151",239,"גןחיים","גן חיים",0.0277777777777778,0.0664961636828645,0.0560747663551402,0.0683371298405467,0.0888382687927107,0.0854503464203233,0.0971563981042654,0.0515222482435597,0.0627906976744186,32.1976255,34.9024749,77.2233792668002
"152",240,"יקנעםעילית","יקנעם עילית",0.120059106021426,0.286107290233838,0.365925474667479,0.312126155519304,0.350825568088933,0.346948699246292,0.414909819639279,0.327900754074434,0.331366532924239,32.655368,35.0884011,131.255969455229
"153",241,"יקנעםמושבה","יקנעם (מושבה)",0.0176565008025682,0.0933333333333333,0.0649526387009472,0.0501981505944518,0.070242656449553,0.0713359273670558,0.0900409276944066,0.0667522464698331,0.0739762219286658,32.6571359,35.1153181,131.797090503751
"154",242,"ביתהשיטה","בית השיטה",0.0149253731343284,0.0465489566613162,0.0491573033707865,0.0591397849462366,0.055627425614489,0.0549019607843137,0.082010582010582,0.0622516556291391,0.046448087431694,32.5512825,35.4399595,138.833954162456
"155",246,"נתיבות","נתיבות",0.0957659277012183,0.240749242493802,0.265793061657325,0.295144833253441,0.324582764150383,0.299705151182286,0.365328163943506,0.307903308760501,0.27547793249941,31.4251425,34.5815646,10.6776002696673
"156",247,"רשפון","רשפון",0.0394736842105263,0.122448979591837,0.119760479041916,0.104411764705882,0.116176470588235,0.0913107511045655,0.135693215339233,0.108187134502924,0.127596439169139,32.2018725,34.825255,74.2212121312108
"157",248,"ביתשערים","בית שערים",0.063768115942029,0.13563829787234,0.153645833333333,0.117647058823529,0.105540897097625,0.133507853403141,0.143939393939394,0.0997375328083989,0.114795918367347,32.697537,35.1774255,138.300761359638
"158",249,"כפרסירקין","כפר סירקין",0.0747663551401869,0.150753768844221,0.12143928035982,0.123695976154993,0.113695090439276,0.105721393034826,0.142857142857143,0.0942675159235669,0.127525252525253,32.0767164,34.9228276,67.121434355086
"159",250,"הזורע","הזורע",0.010507880910683,0.0137931034482759,0.0157894736842105,0.0307167235494881,0.0418679549114332,0.0333333333333333,0.0245901639344262,0.0236220472440945,0.0192926045016077,32.6430235,35.119371,130.744756579919
"160",252,"ביתןאהרן","ביתן אהרן",0.0814977973568282,0.122222222222222,0.0618556701030928,0.0760869565217391,0.117647058823529,0.08,0.181818181818182,0.120879120879121,0.114942528735632,32.3648685,34.870095,92.7387507627829
"161",253,"חולתה","חולתה",0,0.0337078651685393,0.0330882352941176,0.0405405405405405,0.0590062111801242,0.0572289156626506,0.0778443113772455,0.0417910447761194,0.0544412607449857,33.0513845,35.610094,192.960510629305
"162",254,"כפרהמכבי","כפר המכבי",0.00578034682080925,0.0451977401129944,0.0456852791878173,0.045,0.0601851851851852,0.0660377358490566,0.0697674418604651,0.0642201834862385,0.0553191489361702,32.79003,35.1150965,145.167886575597
"163",255,"כפרחיטים","כפר חיטים",0.0607734806629834,0.189393939393939,0.202492211838006,0.307042253521127,0.300291545189504,0.326470588235294,0.418604651162791,0.340116279069767,0.338150289017341,32.8011625,35.5053525,164.34299833555
"164",256,"נירדודתלעמל","ניר דוד (תל עמל)",0.00731707317073171,0.00498753117206983,0.00464037122969838,0.018018018018018,0.0313152400835073,0.021978021978022,0.0404255319148936,0.0230607966457023,0.0196936542669584,32.503684,35.4575585,135.707486385001
"165",257,"נופך","נופך",0.248447204968944,0.313829787234043,0.37219730941704,0.342205323193916,0.479365079365079,0.450310559006211,0.489230769230769,0.384126984126984,0.437689969604863,32.0431125,34.9203535,64.1782927466251
"166",259,"שדהנחום","שדה נחום",0.0377358490566038,0.0727272727272727,0.113300492610837,0.112359550561798,0.201044386422977,0.208,0.31328320802005,0.236781609195402,0.267605633802817,32.5259385,35.4811185,139.166234329439
"167",262,"גינוסר","גינוסר",0.0321543408360129,0.0731707317073171,0.0978593272171254,0.101092896174863,0.162371134020619,0.162666666666667,0.164864864864865,0.146627565982405,0.176923076923077,32.8495036,35.52478,169.902142246881
"168",263,"מסדה","מסדה",0.00694444444444444,0.0516129032258065,0.0382165605095541,0.0923913043478261,0.0864864864864865,0.108571428571429,0.0872093023255814,0.0465116279069767,0.050561797752809,32.682953,35.5979145,159.511332122204
"169",264,"שערהגולן","שער הגולן",0.00273224043715847,0.046070460704607,0.0481283422459893,0.0425531914893617,0.050761421319797,0.0358126721763085,0.0575342465753425,0.0357142857142857,0.0375722543352601,32.6869705,35.6042804,160.095329330145
"170",265,"ביתיוסף","בית יוסף",0.114457831325301,0.348837209302326,0.271186440677966,0.465968586387435,0.635294117647059,0.624489795918367,0.716,0.671361502347418,0.574626865671642,32.559236,35.5507225,146.267258999514
"171",267,"כפרשמריהו","כפר שמריהו",0.0580832526621491,0.155783582089552,0.127433628318584,0.131051752921536,0.148637489677952,0.142614601018676,0.179757085020243,0.131493506493506,0.130329847144006,32.1860724,34.8262471,72.8060235612225
"172",268,"טירתצבי","טירת צבי",0.0478723404255319,0.223650385604113,0.107655502392345,0.197590361445783,0.116945107398568,0.142857142857143,0.2125,0.108910891089109,0.14622641509434,32.4209814,35.5277755,133.229848333662
"173",269,"מולדת","מולדת",0.0319148936170213,0.0955414012738854,0.0751445086705202,0.0638686131386861,0.0558213716108453,0.0767888307155323,0.0931780366056572,0.070840197693575,0.0711920529801325,32.5871205,35.4399345,141.837196974254
"174",270,"עיןהשופט","עין השופט",0.00632911392405063,0.0225872689938398,0.026615969581749,0.0240740740740741,0.0339622641509434,0.0438095238095238,0.0398481973434535,0.031657355679702,0.0168539325842697,32.5939786,35.1019244,125.162821007105
"175",272,"מעוזחיים","מעוז חיים",0.0198675496688742,0.0530035335689046,0.0566037735849057,0.0559440559440559,0.0488599348534202,0.0763888888888889,0.0866666666666667,0.0614334470989761,0.0561056105610561,32.4933954,35.5503535,140.623481394312
"176",273,"עיןגב","עין גב",0.032051282051282,0.0750853242320819,0.0902527075812274,0.0630914826498423,0.0978593272171254,0.10410094637224,0.127329192546584,0.0877742946708464,0.0766666666666667,32.783385,35.6383561,170.598089482895
"177",274,"כפרמנחם","כפר מנחם",0.0087719298245614,0.0376106194690266,0.0475435816164818,0.0324149108589951,0.0520833333333333,0.056547619047619,0.0736842105263158,0.0640834575260805,0.0611353711790393,31.729724,34.8337116,32.844563200382
"178",276,"צורמשה","צור משה",0.0531914893617021,0.111396743787489,0.115931189229619,0.102544910179641,0.10530035335689,0.106918238993711,0.13268156424581,0.0896646132785763,0.106973595125254,32.2957995,34.9133309,87.5820800770847
"179",278,"אושה","אושה",0.0099009900990099,0.037914691943128,0.0833333333333333,0.0604838709677419,0.0446096654275093,0.0689655172413793,0.0769230769230769,0.0869565217391304,0.0975609756097561,32.795807,35.113886,145.752339469823
"180",280,"חניתה","חניתה",0.00643086816720257,0.0302114803625378,0.0635696821515892,0.0482456140350877,0.115089514066496,0.0817204301075269,0.104212860310421,0.0852017937219731,0.0693512304250559,33.087309,35.17406,177.9597679292
"181",281,"פקיעיןחדשה","פקיעין חדשה",0.0785714285714286,0.176470588235294,0.214285714285714,0.42512077294686,0.526104417670683,0.501930501930502,0.598513011152416,0.546875,0.480427046263345,32.9841149,35.3216775,173.055137215988
"182",282,"שביציון","שבי ציון",0.0582750582750583,0.18140589569161,0.178637200736648,0.151012891344383,0.201277955271566,0.197068403908795,0.276143790849673,0.1728,0.192,32.9792695,35.087566,163.753320135323
"183",284,"שדהורבורג","שדה ורבורג",0.0467289719626168,0.129848229342327,0.101583113456464,0.0941176470588235,0.0823680823680824,0.087719298245614,0.105191256830601,0.0755968169761273,0.0818553888130969,32.20704,34.90421,78.3200271612377
"184",285,"אלונים","אלונים",0.00882352941176471,0.0317919075144509,0.0335917312661499,0.0421836228287841,0.0404040404040404,0.0606060606060606,0.0586666666666667,0.0606060606060606,0.0712468193384224,32.7199675,35.144898,138.981206401235
"185",286,"מעלההחמישה","מעלה החמישה",0.00917431192660551,0.0600858369098712,0.075812274368231,0.0687679083094556,0.0462724935732648,0.0521091811414392,0.0508474576271186,0.0460048426150121,0.0568720379146919,31.81809,35.1104655,59.8165467091731
"186",287,"תליצחק","תל יצחק",0.0252365930599369,0.105788423153693,0.115173674588665,0.091710758377425,0.0931098696461825,0.107547169811321,0.110679611650485,0.123222748815166,0.101321585903084,32.2527169,34.869547,81.3052307196573
