"","loc","SEMEL_YISHUV","Pop_Total","year","lat","long"
"487","אומן",1108,320,2013,32.5634535,35.24248
"488","אומן",1108,355,2017,32.5634535,35.24248
"489","אומן",1108,300,2011,32.5634535,35.24248
"490","אומן",1108,659,2022,32.5634535,35.24248
"491","אומן",1108,436,2006,32.5634535,35.24248
"492","אומן",1108,367,2018,32.5634535,35.24248
"493","אומן",1108,467,2020,32.5634535,35.24248
"494","אומן",1108,387,2019,32.5634535,35.24248
"495","אומן",1108,320,2016,32.5634535,35.24248
"496","אומן",1108,247,2009,32.5634535,35.24248
"497","אומן",1108,330,2015,32.5634535,35.24248
"498","אומן",1108,320,2014,32.5634535,35.24248
"499","אומן",1108,559,2021,32.5634535,35.24248
"500","אומץ",680,860,2022,32.369656,34.993285
"501","אומץ",680,629,2009,32.369656,34.993285
"502","אומץ",680,780,2015,32.369656,34.993285
"503","אומץ",680,750,2013,32.369656,34.993285
"504","אומץ",680,700,2011,32.369656,34.993285
"505","אומץ",680,790,2016,32.369656,34.993285
"506","אומץ",680,824,2021,32.369656,34.993285
"507","אומץ",680,760,2012,32.369656,34.993285
"508","אומץ",680,760,2014,32.369656,34.993285
"509","אומץ",680,600,2008,32.369656,34.993285
"510","אומץ",680,795,2017,32.369656,34.993285
"511","אומץ",680,452,2006,32.369656,34.993285
"512","אומץ",680,832,2018,32.369656,34.993285
"513","אומץ",680,830,2020,32.369656,34.993285
"514","אומץ",680,849,2019,32.369656,34.993285
"515","אופקים",31,32559,2020,31.3085344,34.6254634
"516","אופקים",31,30662,2019,31.3085344,34.6254634
"517","אופקים",31,29022,2018,31.3085344,34.6254634
"518","אופקים",31,25300,2014,31.3085344,34.6254634
"519","אופקים",31,24640,2012,31.3085344,34.6254634
"520","אופקים",31,33999,2021,31.3085344,34.6254634
"521","אופקים",31,24640,2012,31.3085344,34.6254634
"522","אופקים",31,24447,2006,31.3085344,34.6254634
"523","אופקים",31,25650,2015,31.3085344,34.6254634
"524","אופקים",31,35507,2022,31.3085344,34.6254634
"525","אופקים",31,26620,2016,31.3085344,34.6254634
"526","אופקים",31,24200,2008,31.3085344,34.6254634
"527","אופקים",31,24400,2011,31.3085344,34.6254634
"528","אופקים",31,27770,2017,31.3085344,34.6254634
"529","אופקים",31,24041,2009,31.3085344,34.6254634
"530","אופקים",31,25080,2013,31.3085344,34.6254634
"531","אורה",780,1295,2022,31.7523459,35.1526239
"532","אורה",780,1314,2019,31.7523459,35.1526239
"533","אורה",780,1200,2011,31.7523459,35.1526239
"534","אורה",780,1300,2015,31.7523459,35.1526239
"535","אורה",780,909,2006,31.7523459,35.1526239
"536","אורה",780,1337,2018,31.7523459,35.1526239
"537","אורה",780,1172,2009,31.7523459,35.1526239
"538","אורה",780,1297,2020,31.7523459,35.1526239
"539","אורה",780,1270,2013,31.7523459,35.1526239
"540","אורה",780,1298,2021,31.7523459,35.1526239
"541","אורה",780,1388,2017,31.7523459,35.1526239
"542","אורה",780,1410,2016,31.7523459,35.1526239
"543","אורה",780,1270,2014,31.7523459,35.1526239
"544","אורה",780,1230,2012,31.7523459,35.1526239
"545","אורה",780,1000,2008,31.7523459,35.1526239
"546","אורהגנוז",1294,440,2013,33.0045305,35.446569
"547","אורהגנוז",1294,434,2009,33.0045305,35.446569
"548","אורהגנוז",1294,548,2018,33.0045305,35.446569
"549","אורהגנוז",1294,594,2020,33.0045305,35.446569
"550","אורהגנוז",1294,574,2019,33.0045305,35.446569
"551","אורהגנוז",1294,430,2012,33.0045305,35.446569
"552","אורהגנוז",1294,408,2006,33.0045305,35.446569
"553","אורהגנוז",1294,510,2016,33.0045305,35.446569
"554","אורהגנוז",1294,600,2021,33.0045305,35.446569
"555","אורהגנוז",1294,400,2008,33.0045305,35.446569
"556","אורהגנוז",1294,539,2017,33.0045305,35.446569
"557","אורהגנוז",1294,607,2022,33.0045305,35.446569
"558","אורהגנוז",1294,440,2014,33.0045305,35.446569
"559","אורהגנוז",1294,450,2015,33.0045305,35.446569
"560","אורהגנוז",1294,400,2011,33.0045305,35.446569
"561","אורהנר",67,610,2012,31.5577976,34.6007315
"562","אורהנר",67,789,2020,31.5577976,34.6007315
"563","אורהנר",67,419,2009,31.5577976,34.6007315
"564","אורהנר",67,835,2022,31.5577976,34.6007315
"565","אורהנר",67,754,2018,31.5577976,34.6007315
"566","אורהנר",67,710,2015,31.5577976,34.6007315
"567","אורהנר",67,500,2011,31.5577976,34.6007315
"568","אורהנר",67,400,2008,31.5577976,34.6007315
"569","אורהנר",67,690,2014,31.5577976,34.6007315
"570","אורהנר",67,660,2013,31.5577976,34.6007315
"571","אורהנר",67,733,2017,31.5577976,34.6007315
"572","אורהנר",67,720,2016,31.5577976,34.6007315
"573","אורהנר",67,809,2021,31.5577976,34.6007315
"574","אורהנר",67,475,2006,31.5577976,34.6007315
"575","אורהנר",67,769,2019,31.5577976,34.6007315
"576","אורון",1771,0,2016,31.602053,34.761688
"577","אורון",1771,0,2021,31.602053,34.761688
"578","אורון",1771,0,2020,31.602053,34.761688
"579","אורון",1771,0,2015,31.602053,34.761688
"580","אורון",1771,0,2018,31.602053,34.761688
"581","אורון",1771,NA,2009,31.602053,34.761688
"582","אורון",1771,0,2019,31.602053,34.761688
"583","אורון",1771,NA,2006,31.602053,34.761688
"584","אורון",1771,0,2022,31.602053,34.761688
"585","אורון",1771,0,2017,31.602053,34.761688
"586","אורות",2012,400,2008,31.7418095,34.7338266
"587","אורות",2012,500,2011,31.7418095,34.7338266
"588","אורות",2012,480,2013,31.7418095,34.7338266
"589","אורות",2012,472,2021,31.7418095,34.7338266
"590","אורות",2012,500,2015,31.7418095,34.7338266
"591","אורות",2012,480,2020,31.7418095,34.7338266
"592","אורות",2012,475,2022,31.7418095,34.7338266
"593","אורות",2012,490,2016,31.7418095,34.7338266
"594","אורות",2012,470,2012,31.7418095,34.7338266
"595","אורות",2012,424,2009,31.7418095,34.7338266
"596","אורות",2012,515,2017,31.7418095,34.7338266
"597","אורות",2012,507,2018,31.7418095,34.7338266
"598","אורות",2012,496,2019,31.7418095,34.7338266
"599","אורות",2012,500,2014,31.7418095,34.7338266
"600","אורות",2012,430,2006,31.7418095,34.7338266
"601","אורטל",4013,280,2012,33.087476,35.759199
"602","אורטל",4013,376,2022,33.087476,35.759199
"603","אורטל",4013,243,2006,33.087476,35.759199
"604","אורטל",4013,290,2013,33.087476,35.759199
"605","אורטל",4013,320,2015,33.087476,35.759199
"606","אורטל",4013,343,2018,33.087476,35.759199
"607","אורטל",4013,300,2008,33.087476,35.759199
"608","אורטל",4013,343,2019,33.087476,35.759199
"609","אורטל",4013,296,2009,33.087476,35.759199
"610","אורטל",4013,300,2014,33.087476,35.759199
"611","אורטל",4013,340,2016,33.087476,35.759199
"612","אורטל",4013,369,2021,33.087476,35.759199
"613","אורטל",4013,300,2011,33.087476,35.759199
"614","אורטל",4013,352,2017,33.087476,35.759199
"615","אורטל",4013,348,2020,33.087476,35.759199
"616","אוריהודה",2400,35260,2012,32.02818,34.8562886
"617","אוריהודה",2400,35260,2012,32.02818,34.8562886
"618","אוריהודה",2400,36817,2021,32.02818,34.8562886
"619","אוריהודה",2400,35530,2013,32.02818,34.8562886
"620","אוריהודה",2400,38855,2022,32.02818,34.8562886
"621","אוריהודה",2400,36170,2015,32.02818,34.8562886
"622","אוריהודה",2400,35920,2014,32.02818,34.8562886
"623","אוריהודה",2400,31255,2006,32.02818,34.8562886
"624","אוריהודה",2400,36530,2016,32.02818,34.8562886
"625","אוריהודה",2400,35000,2011,32.02818,34.8562886
"626","אוריהודה",2400,36705,2017,32.02818,34.8562886
"627","אוריהודה",2400,36813,2019,32.02818,34.8562886
"628","אוריהודה",2400,34256,2009,32.02818,34.8562886
"629","אוריהודה",2400,36865,2018,32.02818,34.8562886
"630","אוריהודה",2400,36772,2020,32.02818,34.8562886
"631","אוריהודה",2400,34000,2008,32.02818,34.8562886
"632","אורים",403,502,2019,31.3039921,34.5227285
"633","אורים",403,480,2014,31.3039921,34.5227285
"634","אורים",403,510,2022,31.3039921,34.5227285
"635","אורים",403,493,2018,31.3039921,34.5227285
"636","אורים",403,470,2015,31.3039921,34.5227285
"637","אורים",403,500,2011,31.3039921,34.5227285
"638","אורים",403,475,2017,31.3039921,34.5227285
"639","אורים",403,490,2013,31.3039921,34.5227285
"640","אורים",403,500,2008,31.3039921,34.5227285
"641","אורים",403,482,2020,31.3039921,34.5227285
"642","אורים",403,504,2021,31.3039921,34.5227285
"643","אורים",403,490,2012,31.3039921,34.5227285
"644","אורים",403,494,2009,31.3039921,34.5227285
"645","אורים",403,470,2016,31.3039921,34.5227285
"646","אורים",403,382,2006,31.3039921,34.5227285
"647","אורנים",882,220,2012,32.9976495,35.222
"648","אורנים",882,61,2020,32.9976495,35.222
"649","אורנים",882,178,2019,32.9976495,35.222
"650","אורנים",882,180,2015,32.9976495,35.222
"651","אורנים",882,244,2009,32.9976495,35.222
"652","אורנים",882,182,2017,32.9976495,35.222
"653","אורנים",882,179,2018,32.9976495,35.222
"654","אורנים",882,61,2021,32.9976495,35.222
"655","אורנים",882,116,2022,32.9976495,35.222
"656","אורנים",882,300,2011,32.9976495,35.222
"657","אורנים",882,209,2006,32.9976495,35.222
"658","אורנים",882,180,2014,32.9976495,35.222
"659","אורנים",882,300,2008,32.9976495,35.222
"660","אורנים",882,220,2013,32.9976495,35.222
"661","אורנים",882,180,2016,32.9976495,35.222
"662","אורנית",3760,8090,2014,32.1299135,34.996516
"663","אורנית",3760,7190,2012,32.1299135,34.996516
"664","אורנית",3760,9295,2022,32.1299135,34.996516
"665","אורנית",3760,5700,2008,32.1299135,34.996516
"666","אורנית",3760,8500,2015,32.1299135,34.996516
"667","אורנית",3760,9114,2021,32.1299135,34.996516
"668","אורנית",3760,6600,2011,32.1299135,34.996516
"669","אורנית",3760,8955,2019,32.1299135,34.996516
"670","אורנית",3760,8964,2020,32.1299135,34.996516
"671","אורנית",3760,5912,2009,32.1299135,34.996516
"672","אורנית",3760,5782,2006,32.1299135,34.996516
"673","אורנית",3760,8655,2017,32.1299135,34.996516
"674","אורנית",3760,8807,2018,32.1299135,34.996516
"675","אורנית",3760,7630,2013,32.1299135,34.996516
"676","אורנית",3760,8650,2016,32.1299135,34.996516
"677","אורעקיבא",1020,17760,2017,32.5022664,34.9259461
"678","אורעקיבא",1020,18972,2019,32.5022664,34.9259461
"679","אורעקיבא",1020,17090,2015,32.5022664,34.9259461
"680","אורעקיבא",1020,16750,2014,32.5022664,34.9259461
"681","אורעקיבא",1020,17580,2016,32.5022664,34.9259461
"682","אורעקיבא",1020,15900,2011,32.5022664,34.9259461
"683","אורעקיבא",1020,16117,2009,32.5022664,34.9259461
"684","אורעקיבא",1020,19902,2021,32.5022664,34.9259461
"685","אורעקיבא",1020,16000,2008,32.5022664,34.9259461
"686","אורעקיבא",1020,18238,2018,32.5022664,34.9259461
"687","אורעקיבא",1020,20874,2022,32.5022664,34.9259461
"688","אורעקיבא",1020,16210,2012,32.5022664,34.9259461
"689","אורעקיבא",1020,16550,2013,32.5022664,34.9259461
"690","אורעקיבא",1020,15767,2006,32.5022664,34.9259461
"691","אורעקיבא",1020,19446,2020,32.5022664,34.9259461
"692","אושה",278,417,2009,32.795807,35.113886
"693","אושה",278,400,2008,32.795807,35.113886
"694","אושה",278,493,2018,32.795807,35.113886
"695","אושה",278,460,2015,32.795807,35.113886
"696","אושה",278,588,2021,32.795807,35.113886
"697","אושה",278,350,2006,32.795807,35.113886
"698","אושה",278,450,2013,32.795807,35.113886
"699","אושה",278,450,2012,32.795807,35.113886
"700","אושה",278,483,2017,32.795807,35.113886
"701","אושה",278,533,2019,32.795807,35.113886
"702","אושה",278,556,2020,32.795807,35.113886
"703","אושה",278,450,2014,32.795807,35.113886
"704","אושה",278,628,2022,32.795807,35.113886
"705","אושה",278,500,2011,32.795807,35.113886
"706","אושה",278,500,2016,32.795807,35.113886
"707","אזור",565,13593,2022,32.0219125,34.806161
"708","אזור",565,10848,2009,32.0219125,34.806161
"709","אזור",565,11500,2011,32.0219125,34.806161
"710","אזור",565,12230,2015,32.0219125,34.806161
"711","אזור",565,11700,2012,32.0219125,34.806161
"712","אזור",565,13474,2021,32.0219125,34.806161
"713","אזור",565,13330,2020,32.0219125,34.806161
"714","אזור",565,12570,2016,32.0219125,34.806161
"715","אזור",565,11980,2014,32.0219125,34.806161
"716","אזור",565,10600,2008,32.0219125,34.806161
"717","אזור",565,12700,2017,32.0219125,34.806161
"718","אזור",565,12956,2019,32.0219125,34.806161
"719","אזור",565,12853,2018,32.0219125,34.806161
"720","אזור",565,11840,2013,32.0219125,34.806161
"721","אזור",565,10213,2006,32.0219125,34.806161
"722","אזוראילוןמא",1851,NA,2006,NA,NA
"723","אזוראילוןמא",1852,NA,2006,NA,NA
"724","אזוראילוןמא",1852,NA,2009,NA,NA
"725","אזוראילוןמא",1851,NA,2009,NA,NA
"726","אזוראילוןשלש",1853,NA,2006,NA,NA
"727","אזוראילוןשלש",1853,NA,2009,NA,NA
"728","אזוראשדודמא",1921,NA,2006,NA,NA
"729","אזוראשדודמא",1922,NA,2006,NA,NA
"730","אזוראשדודמא",1922,NA,2009,NA,NA
"731","אזוראשדודמא",1921,NA,2009,NA,NA
"732","אזוראשדודשלש",1923,NA,2006,NA,NA
"733","אזוראשדודשלש",1923,NA,2009,NA,NA
"734","אזוראשקלוןמא",1926,NA,2006,NA,NA
"735","אזוראשקלוןמא",1924,NA,2009,NA,NA
"736","אזוראשקלוןמא",1924,NA,2006,NA,NA
"737","אזוראשקלוןמא",1926,NA,2009,NA,NA
"738","אזורבארשבעמא",1937,NA,2006,NA,NA
"739","אזורבארשבעמא",1938,NA,2006,NA,NA
"740","אזורבארשבעמא",1938,NA,2009,NA,NA
"741","אזורבארשבעמא",1937,NA,2009,NA,NA
"742","אזורבארשבעשלש",1939,NA,2006,NA,NA
"743","אזורבארשבעשלש",1939,NA,2009,NA,NA
"744","אזורבשורמא",1934,NA,2006,NA,NA
"745","אזורבשורמא",1935,NA,2006,NA,NA
"746","אזורבשורמא",1935,NA,2009,NA,NA
"747","אזורבשורמא",1933,NA,2006,NA,NA
"748","אזורבשורמא",1933,NA,2009,NA,NA
"749","אזורבשורמא",1934,NA,2009,NA,NA
"750","אזורגלילותמא",1907,NA,2009,NA,NA
"751","אזורגררמא",1929,NA,2006,NA,NA
"752","אזורגררמא",1930,NA,2006,NA,NA
"753","אזורגררמא",1931,NA,2009,NA,NA
"754","אזורגררמא",1931,NA,2006,NA,NA
"755","אזורגררמא",1930,NA,2009,NA,NA
"756","אזורגררמא",1929,NA,2009,NA,NA
"757","אזורזיעקבשלש",1867,NA,2006,NA,NA
"758","אזורזיעקבשלש",1867,NA,2009,NA,NA
"759","אזורזכרוןיעקבמא",1866,NA,2006,NA,NA
"760","אזורזכרוןיעקבמא",1866,NA,2009,NA,NA
"761","אזורחדרהמא",1871,NA,2006,NA,NA
"762","אזורחדרהמא",1872,NA,2009,NA,NA
"763","אזורחדרהמא",1871,NA,2009,NA,NA
"764","אזורחדרהמא",1873,NA,2006,NA,NA
"765","אזורחדרהמא",1873,NA,2009,NA,NA
"766","אזורחדרהמא",1872,NA,2006,NA,NA
"767","אזורחדרהשלש",1874,NA,2009,NA,NA
"768","אזורחדרהשלש",1874,NA,2006,NA,NA
"769","אזורחולוןשלש",1909,NA,2009,NA,NA
"770","אזורחולוןשלש",1909,NA,2006,NA,NA
"771","אזורחיפהמא",1860,NA,2009,NA,NA
"772","אזורחיפהמא",1860,NA,2006,NA,NA
"773","אזורחיפהשלש",1862,NA,2006,NA,NA
"774","אזורחיפהשלש",1862,NA,2009,NA,NA
"775","אזורחצורמא",1813,NA,2009,NA,NA
"776","אזורחצורמא",1813,NA,2006,NA,NA
"777","אזורחצורמא",1814,NA,2009,NA,NA
"778","אזורחצורמא",1814,NA,2006,NA,NA
"779","אזורחצורשלש",1815,NA,2009,NA,NA
"780","אזורחצורשלש",1815,NA,2006,NA,NA
"781","אזוריחיעםמא",1849,NA,2009,NA,NA
"782","אזוריחיעםמא",1847,NA,2009,NA,NA
"783","אזוריחיעםמא",1848,NA,2006,NA,NA
"784","אזוריחיעםמא",1848,NA,2009,NA,NA
"785","אזוריחיעםמא",1846,NA,2009,NA,NA
"786","אזוריחיעםמא",1849,NA,2006,NA,NA
"787","אזוריחיעםמא",1846,NA,2006,NA,NA
"788","אזוריחיעםמא",1847,NA,2006,NA,NA
"789","אזוריחיעםשלש",1850,NA,2009,NA,NA
"790","אזוריחיעםשלש",1850,NA,2006,NA,NA
"791","אזוריםהמלחמא",1942,NA,2006,NA,NA
"792","אזוריםהמלחמא",1942,NA,2009,NA,NA
"793","אזוריקנעםמא",1836,NA,2009,NA,NA
"794","אזוריקנעםמא",1836,NA,2006,NA,NA
"795","אזוריקנעםמא",1835,NA,2006,NA,NA
"796","אזוריקנעםמא",1835,NA,2009,NA,NA
"797","אזורכינרותמא",1805,NA,2009,NA,NA
"798","אזורכינרותמא",1805,NA,2006,NA,NA
"799","אזורכנרותמא",1817,NA,2006,NA,NA
"800","אזורכנרותמא",1817,NA,2009,NA,NA
"801","אזורכנרותשלש",1816,NA,2009,NA,NA
"802","אזורכנרותשלש",1816,NA,2006,NA,NA
"803","אזורכרמיאלמא",1844,NA,2006,NA,NA
"804","אזורכרמיאלמא",1844,NA,2009,NA,NA
"805","אזורכרמיאלמא",1843,NA,2006,NA,NA
"806","אזורכרמיאלמא",1843,NA,2009,NA,NA
"807","אזורכרמיאלשלש",1845,NA,2009,NA,NA
"808","אזורכרמיאלשלש",1845,NA,2006,NA,NA
"809","אזורלודמא",1891,NA,2006,NA,NA
"810","אזורלודמא",1892,NA,2006,NA,NA
"811","אזורלודמא",1893,NA,2006,NA,NA
"812","אזורלודשלש",1894,NA,2006,NA,NA
"813","אזורלכישמא",1919,NA,2009,NA,NA
